rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
179,Oral Roberts,Slnd,15-16,108.23269912966897,121,109.4541298741195,251,0.4677813806466231,179,15,16,10,8,10-8,0.4179656493138323,0.6624954013818701,0.2820681345287945,0.4179656493138323,0.6624954013818701,0.2820681345287945,0.8309040490299457,0.6379825928777029,103.27206870771325,106.45796743707226,103.27206870771325,106.45796743707226,108.87975970517817,111.34489208620074,107.25933234536764,100.93010257744385,0.6680648145381276,5,-0.07155895305325599,1372.0,1267.0,1193.3500000000001,1.1497046130640631,1.0617170151254869,0,0.5555555555555556,-8.770713064073071,196,308,62.891114689361686
180,Robert Morris,NEC,22-14,105.2239789936907,179,106.46797201506732,198,0.46626148197092626,180,22,14,14,2,14-2,0.43687416635182863,0.5837320879954644,0.2959890213024938,0.43687416635182863,0.5837320879954644,0.2959890213024938,0.8519809827533652,0.7618238274534802,104.8696806724378,107.53731985167488,104.8696806724378,107.53731985167488,104.78865984857886,104.39775098543248,108.71828801964863,102.9314719008106,0.6522650944593124,3,0.0857925864304806,1150.0,1043.0,1047.8375,1.0974984193636894,0.9953833490402852,0,0.875,-6.125719153810591,147,27,64.17944302690812
181,Drake,MVC,14-16,105.10320577861464,181,106.36429439616657,193,0.4657630688073409,181,14,16,6,12,6-12,0.5425086130884239,0.5137245585831208,0.5651576048026121,0.5425086130884239,0.5137245585831208,0.5651576048026121,0.82880158359441,0.8373273366135741,106.49348382553481,104.09157286507161,106.49348382553481,104.09157286507161,105.02803434476758,108.86543328200659,124.80086622022023,127.28771749767837,0.44351659677896965,4,0.03282976005073551,1162.0,1257.0,1134.2,1.024510668312467,1.1082701463586668,0,0.3333333333333333,-8.201627893687155,184,100,62.740839083184724
182,Youngstown St.,Horz,12-17,107.6634273639697,129,109.05019322291452,246,0.46327111740199306,182,12,17,6,10,6-10,0.49085772298717967,0.45148670283906783,0.5179160700833693,0.49085772298717967,0.45148670283906783,0.5179160700833693,0.8480740111249753,0.8213151442864418,104.78808001323388,105.0828518560234,104.78808001323388,105.0828518560234,106.50377623822578,109.23359206553702,113.0738529736787,110.49136145313439,0.5660354964641864,3,-0.06148895123019604,1139.0,1180.0,1080.8374999999999,1.0538124371147375,1.091745984017024,0,0.375,-10.235123955627913,231,293,65.97284644782656
183,Loyola Marymount,WCC,12-19,105.33517114308668,176,106.71453574795248,204,0.46266584730567134,183,12,19,4,14,4-14,0.6133490607695358,0.5046959647474373,0.6671318847717503,0.6133490607695358,0.5046959647474373,0.6671318847717503,0.790446884659717,0.835356896739825,108.62057188930754,103.42103207701048,108.62057188930754,103.42103207701048,103.8966437213132,106.26638583056209,115.74303915431472,117.96675541236348,0.44550522410521987,5,0.028037527921996097,1246.0,1391.0,1237.65,1.006746656970872,1.1239041732315274,0,0.2222222222222222,-9.253138597859685,202,112,68.05227738170629
184,DePaul,BE,12-21,105.83680178513217,162,107.23995093750992,215,0.46220687931170473,184,12,21,3,15,3-15,0.6959460017791431,0.5203690212225427,0.8039209832308228,0.6959460017791431,0.5203690212225427,0.8039209832308228,0.713262570584447,0.8317094774753542,109.92429593893836,101.16636740570644,109.92429593893836,101.16636740570644,104.42303552689923,107.48769764494293,112.21197240603722,115.24030396583174,0.4240319638802842,13,0.06865857353911448,1206.0,1422.0,1227.3500000000001,0.9826047989571026,1.1585937181733001,0,0.16666666666666666,-7.55293185347084,169,48,65.60070670275432
185,Rutgers,Amer,11-21,105.27069824874175,178,106.85008758164378,208,0.4572907212848257,185,11,21,5,13,5-13,0.6137118702984296,0.44098784235715244,0.7201202290132763,0.6137118702984296,0.44098784235715244,0.7201202290132763,0.7451409533906084,0.896638892681548,108.1435460871331,101.90147042780353,108.1435460871331,101.90147042780353,106.43460921889222,104.95174585130302,113.65725207412315,116.07002098962411,0.4398989400973886,11,-0.034372926336926735,1234.0,1374.0,1236.4625,0.9980084313110992,1.1112346714922612,0,0.2777777777777778,-9.87838694520952,221,249,66.51326358420856
186,Florida Gulf Coast,ASun,20-13,99.87977738302592,270,101.42295995551,103,0.45603360408135984,186,20,13,14,4,14-4,0.36492832752108767,0.4392280350757328,0.2990959129641983,0.36492832752108767,0.4392280350757328,0.2990959129641983,0.8966164003262528,0.8553946296311651,103.2115061033076,109.47836658856171,103.2115061033076,109.47836658856171,102.81952563766721,102.16178982349865,92.81278952071528,100.43828158488925,0.2874034909715205,3,0.007820393067391906,1367.0,1223.0,1246.0624999999998,1.0970557255354367,0.981491698851382,0,0.7777777777777778,-7.296602705072873,161,160,65.7526906536991
187,Washington St.,P12,9-21,101.60171789234047,237,103.29054771792417,137,0.45274584947817254,187,9,21,3,15,3-15,0.6736459034030435,0.48975937538778447,0.7768466682284694,0.6736459034030435,0.48975937538778447,0.7768466682284694,0.7237786895322773,0.8346694749241876,109.4458650829505,101.48828195483385,109.4458650829505,101.48828195483385,97.4975650167176,102.451403866011,102.45077437784768,105.89157543117688,0.4061552280445556,12,-0.01324040813232824,1023.0,1242.0,1122.425,0.9114194712341582,1.1065327304719692,0,0.16666666666666666,-9.318171255630908,203,206,60.27863925095421
188,Evansville,MVC,12-19,104.59840554470932,189,106.38537996854738,194,0.45145136179237433,188,12,19,6,12,6-12,0.5474508564242179,0.48869561738818584,0.5667080921992241,0.5474508564242179,0.48869561738818584,0.5667080921992241,0.8150118287451608,0.8380214669831944,105.93938501197262,103.77973944473489,105.93938501197262,103.77973944473489,103.74488549782548,107.6367021670161,103.6325656428995,102.85104190611604,0.5217496546261287,5,-0.03358716296133446,1200.0,1322.0,1191.6249999999998,1.0070282177698522,1.1094094199097873,0,0.3333333333333333,-10.454383718331268,237,247,65.39301868930139
189,Oakland,Horz,11-20,109.6276390817707,95,111.55442825136764,286,0.45007551862199435,189,11,20,7,9,7-9,0.5891052979947863,0.692263149221459,0.5195244174337919,0.5891052979947863,0.692263149221459,0.5195244174337919,0.7899558674893415,0.6758891180349083,106.42218362212539,101.9367380477488,106.42218362212539,101.9367380477488,110.27907436846489,112.47580114646578,107.37162053571585,110.83193223706438,0.40980567316380545,6,-0.024299027723154565,1197.0,1246.0,1110.7749999999999,1.0776259818595126,1.1217393261461595,0,0.4375,-10.541809855875442,240,231,66.64922941661058
190,Mississippi St.,SEC,14-19,101.22114911729889,246,103.22218780559108,134,0.4439551874051216,190,14,19,3,15,3-15,0.5665656393076485,0.2758753027238733,0.7630448031026413,0.5665656393076485,0.2758753027238733,0.7630448031026413,0.7931496634721373,0.9416493145513589,105.78682134335561,103.2334668914984,105.78682134335561,103.2334668914984,100.79359746967201,103.48340612972703,111.39568708349454,110.0258491770625,0.5355132810735929,6,0.012651187362997973,1165.0,1355.0,1233.8499999999997,0.9441990517485921,1.0981885966689633,0,0.16666666666666666,-8.929726952075189,198,148,66.38208671513098
191,Sam Houston St.,Slnd,22-11,105.75795466318479,166,107.88268554861281,224,0.44306042615941016,191,22,11,13,5,13-5,0.3417739030165286,0.41188321437338316,0.2758619914794827,0.3417739030165286,0.41188321437338316,0.2758619914794827,0.9058501324975131,0.8563227051751149,102.00128366442661,109.379266699609,102.00128366442661,109.379266699609,107.33711917947208,109.42010683781233,87.22704250738023,101.3988918939434,0.15042146859117322,1,0.055182952372203276,1382.0,1287.0,1223.8874999999998,1.1291887530512406,1.051567239635996,0,0.7222222222222222,-5.222510306161354,128,58,64.03338649186755
192,Elon,SC,16-13,104.71735257351675,187,106.89811460730012,209,0.4410182870040576,192,16,13,11,5,11-5,0.40858275625481155,0.6224361265036743,0.25424741253113825,0.40858275625481155,0.6224361265036743,0.25424741253113825,0.879923964481645,0.7822505145457453,103.92052568217784,107.98989699058751,103.92052568217784,107.98989699058751,103.68696396726158,109.69881417085985,114.28823276696095,121.21102899668452,0.3370856583758915,3,0.008279843925295904,1148.0,1093.0,1051.4375,1.0918385543601021,1.039529215954348,0,0.6875,-7.606216760675975,171,157,64.43559088349711
193,Southern,SWAC,16-13,97.86227816805169,293,99.92756507441473,76,0.4402442845206812,193,16,13,15,3,15-3,0.3369999803518788,0.6790204275766614,0.15840384438050192,0.3369999803518788,0.6790204275766614,0.15840384438050192,0.848246817349879,0.6062308164530483,100.70493318997354,107.8273352564532,100.70493318997354,107.8273352564532,98.93371832896987,97.82123071345296,87.57809730722627,92.2409784288141,0.35513435846653685,5,-0.06593432806834543,1284.0,1063.0,1204.975,1.0655822734911513,0.8821759787547461,0,0.8333333333333334,-7.178123112341108,159,300,65.60362795526308
194,Cal Poly,BW,12-20,102.6435112054268,217,104.97408569297431,169,0.43580789585120583,194,12,20,6,10,6-10,0.5419697716394676,0.6742233972291014,0.4358458032167718,0.5419697716394676,0.6742233972291014,0.4358458032167718,0.7980598056416792,0.6667724025393973,107.66736220925215,105.07518446867732,107.66736220925215,105.07518446867732,102.43768557687534,108.0383453287878,101.25838421687821,105.71143026665753,0.37873253745549623,5,-0.030869742771843678,988.0,1027.0,953.6374999999999,1.0360330838499956,1.076929126633548,0,0.375,-10.599337126208948,242,241,58.36289469158313
195,VMI,BSth,18-13,108.79114074516863,111,111.32088878163029,282,0.4342945145941249,195,18,13,11,5,11-5,0.3878095893482373,0.5102752670322886,0.27778249815801764,0.3878095893482373,0.5102752670322886,0.27778249815801764,0.9023273473414586,0.8342472943676894,103.42909662352011,108.88939571670035,103.42909662352011,108.88939571670035,107.46626451677332,110.67068776185259,86.1319619091139,94.75213384990136,0.25031861294644414,1,0.03253479794124148,1404.0,1312.0,1219.3500000000001,1.1514331406077007,1.075983105753065,0,0.6875,-7.916895693456714,178,101,73.11710514994729
196,Northwestern St.,Slnd,15-14,107.79305590723487,124,110.30833543689116,261,0.4340706540991253,196,15,14,12,6,12-6,0.42788237327408796,0.6881419782468421,0.2933782117198861,0.42788237327408796,0.6881419782468421,0.2933782117198861,0.8407579018045396,0.6564399189377887,104.14276140202003,107.51536493108605,104.14276140202003,107.51536493108605,106.23529990389608,110.9487568498966,105.40947257683754,105.35755788037224,0.501416296997166,4,-0.0041948557849039725,1561.0,1457.0,1378.0625,1.1327497845707288,1.0572815093655041,0,0.6666666666666666,-7.240999413765422,160,190,73.83000657609732
197,Wofford,SC,17-13,100.35145558696465,264,102.81389828954644,128,0.43075227498059937,197,17,13,11,5,11-5,0.39355669764316986,0.6310204753735988,0.24726560818290316,0.39355669764316986,0.6310204753735988,0.24726560818290316,0.8548280518911019,0.7153712371832104,104.13867111357177,108.9299728163264,104.13867111357177,108.9299728163264,102.05884018317087,106.36653347901851,91.38514825974083,101.91801784197534,0.2219244957686177,4,0.01757116666534464,1105.0,1005.0,1004.5625000000001,1.0999813351583398,1.0004355129720648,0,0.6875,-6.43240982330955,152,138,60.13448236264285
198,Morehead St.,OVC,18-14,102.5041591702524,219,105.06979299989882,172,0.4294007064864243,198,18,14,10,6,10-6,0.4415729456237699,0.513924386723339,0.3628273360037516,0.4415729456237699,0.513924386723339,0.3628273360037516,0.8521272710204764,0.7811693217335125,105.32950212132425,107.31790969374349,105.32950212132425,107.31790969374349,101.23393181686164,105.31312777393876,99.22376419306129,100.83005945977631,0.4539612194344536,3,0.06276732986569278,1200.0,1159.0,1119.4624999999999,1.0719430083633887,1.035318288910973,0,0.625,-6.327861883872427,151,50,67.56949582895
199,Wagner,NEC,17-12,97.9655131489349,291,100.64734752971582,90,0.4229722427092188,199,17,12,12,4,12-4,0.3649127596409868,0.5204430556859173,0.2746353302253828,0.3649127596409868,0.5204430556859173,0.2746353302253828,0.9055033815790069,0.8293945386646061,103.21658455988685,109.1221886284243,103.21658455988685,109.1221886284243,98.15002965640707,97.59858247904991,89.32252504494299,99.39853209666518,0.22632813397751744,1,0.02209752936400744,1163.0,1039.0,1107.2625,1.0503381086237455,0.938350210541764,0,0.75,-7.522117540385639,167,132,66.3272244675436
200,Detroit,Horz,11-19,101.34908269245938,243,104.16636175983723,152,0.42181868170747344,200,11,19,6,10,6-10,0.5226646062256238,0.5169765599459709,0.5229709058263584,0.5226646062256238,0.5169765599459709,0.5229709058263584,0.8450906351071769,0.8212439182447213,105.54378226417498,104.5626020437105,105.54378226417498,104.5626020437105,99.21583450560532,101.76717318634408,102.12683027136354,109.87603258819117,0.30130764438086727,2,-0.03891697474511735,1078.0,1116.0,1091.3875,0.987733504369438,1.022551568530884,0,0.375,-11.700122522697837,253,257,66.05175499519194
201,Fordham,A10,10-21,108.58926105482587,116,111.62548181942844,289,0.42137446001889134,201,10,21,2,14,2-14,0.6165497762532308,0.45146758263162595,0.7391388317600046,0.6165497762532308,0.45146758263162595,0.7391388317600046,0.7576392026897457,0.8200567290850486,105.91949661975694,101.01077755217311,105.91949661975694,101.01077755217311,105.92428752094496,111.64780894754013,108.38339037622299,121.5445324930426,0.2111566536168099,10,-0.017987582246202338,1078.0,1263.0,1095.0249999999999,0.9844524097623343,1.1533983242391728,0,0.125,-10.179194161228338,230,215,67.27483124559005
202,Kent St.,MAC,15-16,103.7596866630453,200,106.68734006799102,203,0.42067884659753363,202,15,16,7,11,7-11,0.46272116581213835,0.44611949058503314,0.4727209163530184,0.46272116581213835,0.44611949058503314,0.4727209163530184,0.8826792047341105,0.884877709477199,102.87659198009514,104.57856899398769,102.87659198009514,104.57856899398769,99.98733638401522,104.40168232306392,0,0,0,0,0.006190021495912412,1189.0,1221.0,1201.6499999999999,0.9894728082220282,1.0161028585694671,0,0.3888888888888889,-9.977110959830632,224,166,64.58967291107446
203,St. Francis NY,NEC,17-14,98.92297349466517,280,101.8980999719164,109,0.4156235130072566,203,17,14,9,7,9-7,0.3804901058551568,0.49728742425225303,0.2720408951528242,0.3804901058551568,0.49728742425225303,0.2720408951528242,0.887038426345977,0.8153659879546157,103.72201254388062,108.78859171768897,103.72201254388062,108.78859171768897,103.07820609224238,106.20131726176132,98.06456009570773,89.47855530198107,0.7414868843828638,3,0.007162612763930265,1181.0,1104.0,1080.0124999999998,1.0935058622006693,1.0222103910834368,0,0.5625,-8.580038811592935,188,162,65.03804453231223
204,South Florida,Amer,12-20,101.76831787215596,235,104.86235253631504,166,0.41473575975609517,204,12,20,3,15,3-15,0.5896604877469125,0.4128178402977239,0.7247340534857408,0.5896604877469125,0.4128178402977239,0.7247340534857408,0.7663320471130749,0.8996896954875923,106.85381753582689,102.15197271820209,106.85381753582689,102.15197271820209,101.31853012294387,105.35938066913832,113.40393929201022,119.08496266523309,0.36305419829036273,10,0.012632185716748956,1128.0,1323.0,1182.6999999999998,0.9537498943096306,1.1186268707195401,0,0.16666666666666666,-9.520156735481532,211,149,63.901702706409424
205,Bradley,MVC,12-20,100.56176869511654,255,103.92130116339561,150,0.406631074534667,205,12,20,7,11,7-11,0.493623738015395,0.3968140999144238,0.5715689473698751,0.493623738015395,0.3968140999144238,0.5715689473698751,0.84486094690176,0.8764223609132867,105.2034802424471,105.39358456207518,105.2034802424471,105.39358456207518,100.85317231247146,102.01544741665715,98.79627088893429,111.32378424874857,0.20215085547351727,4,-0.07146676392513751,1104.0,1160.0,1117.8625,0.987599100962775,1.0376947075333505,0,0.3888888888888889,-12.470311671214262,265,307,62.475473095810145
206,TCU,B12,8-22,100.06673090492566,269,103.41738025851448,139,0.40642569710708176,206,8,22,0,18,0-18,0.6993282307954087,0.4385513391058655,0.84833937233567,0.6993282307954087,0.4385513391058655,0.84833937233567,0.6797957753830094,0.8562593296206735,110.77540319154258,101.62803708348852,110.77540319154258,101.62803708348852,98.10202733993084,103.34731401092334,100.99212279326282,107.56373055133629,0.3262991843448416,16,0.0023512476056525844,1062.0,1382.0,1182.4375,0.8981447222369047,1.168772133833712,0,0.0,-8.768711970938707,195,173,63.87011580354766
207,Bryant,NEC,17-14,105.33967526531487,175,108.97801122454197,244,0.4035983895940622,207,17,14,10,6,10-6,0.39893590724911093,0.5390162277152457,0.29366483283962846,0.39893590724911093,0.5390162277152457,0.29366483283962846,0.87083434571847,0.7798115368165258,102.71618874691947,106.87324606615428,102.71618874691947,106.87324606615428,106.11879032714403,109.82449590971581,104.8771693295207,115.0479243934681,0.25646423498374976,3,0.022225331031745732,1197.0,1136.0,1073.3250000000003,1.1152260498916915,1.0583933105070689,0,0.625,-8.067512090231435,181,131,65.61998870508643
208,Miami OH,MAC,13-17,99.13930503652168,279,102.59716282976056,125,0.4026899497823559,208,13,17,8,10,8-10,0.5144775037123722,0.5832633224324428,0.4816072942355977,0.5144775037123722,0.5832633224324428,0.4816072942355977,0.8533905101498133,0.7818172586777813,105.03979424708768,104.29363408421547,105.03979424708768,104.29363408421547,99.86491426929021,101.53110593494459,95.33005846773685,109.38873207670818,0.17051648610146172,3,0.031348455899100625,1183.0,1235.0,1209.6625,0.9779587281576474,1.0209459249997417,0,0.4444444444444444,-10.015342348381024,226,102,64.83274090004187
209,Northern Illinois,MAC,14-17,94.64019560332582,327,97.96012185008209,54,0.4021537395904156,209,14,17,8,10,8-10,0.4610476713546248,0.4387509780545717,0.47693956557658734,0.4610476713546248,0.4387509780545717,0.47693956557658734,0.8654794283029481,0.8292177438989005,103.43519887671272,105.0317903027221,103.43519887671272,105.0317903027221,93.02537484551094,96.30195073081046,96.60214209789439,108.46332348814794,0.208857082774966,3,-0.016352522378630052,1099.0,1115.0,1166.5249999999999,0.9421143996056666,0.955830350828315,0,0.4444444444444444,-10.514101305416872,238,212,61.183648179122265
210,Mount St. Mary's,NEC,16-17,107.78824786035604,125,111.60337401194326,288,0.40131223119820675,210,16,17,9,7,9-7,0.4113214741800984,0.5431599974792528,0.28923043107908303,0.4113214741800984,0.5431599974792528,0.28923043107908303,0.8584348042729407,0.7387849495061951,103.16589492599462,106.64800981054684,103.16589492599462,106.64800981054684,105.52267348851214,110.19599868480579,102.72682652866881,113.76124603574357,0.23625374770765906,4,-0.02279078161746806,1254.0,1204.0,1139.55,1.100434381992892,1.056557413013909,0,0.5625,-9.357646016181798,208,226,67.93932394205979
211,East Carolina,CUSA,13-17,107.04078645866313,140,110.87153615632533,276,0.40026382980956077,211,13,17,5,11,5-11,0.456386365720722,0.3990267241193053,0.49549949827479245,0.456386365720722,0.3990267241193053,0.49549949827479245,0.8622257415715564,0.8497473122743638,103.67278825694662,105.36590634625969,103.67278825694662,105.36590634625969,104.25842900678818,108.13076834527078,114.52132202842519,103.59146528066476,0.7601532557795474,2,-0.03719914341912561,1004.0,1078.0,1000.5875000000001,1.003410496333404,1.0773670468599696,0,0.3125,-9.813588498787682,219,251,63.5183081255726
212,UNC Asheville,BSth,14-15,107.46249053224744,133,111.38748528548511,284,0.3983030241145255,212,14,15,10,6,10-6,0.4023843918918957,0.5585999761243644,0.30203251468258613,0.4023843918918957,0.5585999761243644,0.30203251468258613,0.8781677208729677,0.7715351429880971,104.12156593112996,108.07235798114323,104.12156593112996,108.07235798114323,106.29442566457695,109.85417700664989,92.98335287009091,104.68896715241677,0.20365704742308688,2,-0.02209265863601556,1332.0,1276.0,1191.65,1.117777871019175,1.0707842067721227,0,0.625,-9.660491946875144,216,222,68.30785914575938
213,Coastal Carolina,BSth,18-13,98.87493455746846,281,102.49055049219584,122,0.39818804576972594,213,18,13,11,5,11-5,0.3797012489369129,0.4346714778709658,0.30400627051993523,0.3797012489369129,0.4346714778709658,0.30400627051993523,0.889965038139889,0.8525827086702292,103.61027142019167,109.08438872777185,103.61027142019167,109.08438872777185,99.181020810321,104.0361820106184,101.76762039420113,101.88768398846169,0.49661017830240595,3,0.03642704686159981,1154.0,1105.0,1088.3125,1.0603572043875265,1.0153333716189055,0,0.6875,-7.547420770895943,168,87,65.49959364481802
214,Charleston Southern,BSth,9-18,106.18929505093868,158,110.17735337741692,259,0.39556410195292324,214,9,18,6,10,6-10,0.4046191245616215,0.613146505033238,0.3045817451765983,0.4046191245616215,0.613146505033238,0.3045817451765983,0.8661729761859364,0.713176962558522,104.07514121163679,108.29582571288107,104.07514121163679,108.29582571288107,106.6192392948209,110.16974678458935,106.99403443450555,102.48080164827324,0.6214300285817996,3,-0.17482253998297043,1217.0,1160.0,1082.5,1.1242494226327944,1.071593533487298,0,0.375,-12.60418919024793,270,351,65.52142797295133
215,Northeastern,CAA,11-21,101.24516284588326,245,105.12558243125542,174,0.3935239344433179,215,11,21,7,9,7-9,0.5215079442843984,0.5877568341982533,0.4542335473867189,0.5215079442843984,0.5877568341982533,0.4542335473867189,0.8525953622756783,0.8030597832540326,105.36925828947005,104.34985706289379,105.36925828947005,104.34985706289379,98.51542566863895,102.34045065319157,117.29352647347129,107.29953330317797,0.7357773734659032,4,-0.04389446864221341,1029.0,1051.0,1022.625,1.0062339567290062,1.027747219166361,0,0.4375,-13.461968025676656,280,267,63.07461706466586
216,Eastern Washington,BSky,13-16,106.68646036937312,147,110.9853005235489,279,0.3883411817325711,216,13,16,10,10,10-10,0.3987597203092231,0.6383266808802703,0.29095458805225194,0.3987597203092231,0.6383266808802703,0.29095458805225194,0.8787908386927061,0.7287522022005334,103.89754909807743,108.45408071561448,103.89754909807743,108.45408071561448,104.8528748531777,111.57132090780013,103.25886313492856,108.63035094378196,0.35819996430986095,2,-0.062017754185492824,1530.0,1504.0,1382.0125,1.1070811588173044,1.0882680149419777,0,0.5,-10.594770421734284,241,294,69.04500895600478
217,Montana,BSky,15-13,107.57265848416893,131,112.04901688998046,296,0.3848875190605372,217,15,13,12,8,12-8,0.3667226205887665,0.5977229975149453,0.29129247957435966,0.3667226205887665,0.5977229975149453,0.29129247957435966,0.9066258963007915,0.78551727786372,104.15017162902923,110.09243224792901,104.15017162902923,110.09243224792901,107.01995620821681,112.25126990345738,93.86953738109995,108.80871850993614,0.1546764699395829,1,0.005044660228933795,1406.0,1357.0,1240.4125000000001,1.1334938981991876,1.0939909102818617,0,0.6,-8.711014540382124,193,169,59.60076469971101
218,South Alabama,SB,8-20,103.31000008767717,206,107.66209609757954,221,0.38354481496334925,218,8,20,5,13,5-13,0.5067172814277594,0.6061065812101796,0.45150100377085933,0.5067172814277594,0.6061065812101796,0.45150100377085933,0.8415172982402525,0.7546056472147556,104.46184110388528,103.88583868958187,104.46184110388528,103.88583868958187,101.30159206264287,108.78515633259316,99.13935654360365,93.94675342487677,0.6499184653115508,3,-0.11829466142818928,1191.0,1295.0,1189.3999999999996,1.0013452160753324,1.088784260971919,0,0.2777777777777778,-13.169438066379877,277,338,64.14506473682592
219,Utah Valley,WAC,18-12,102.16721807513461,225,106.74757453176028,206,0.3765201761775534,219,18,12,13,3,13-3,0.40734735080422774,0.48713325790287154,0.34460520798835825,0.40734735080422774,0.48713325790287154,0.34460520798835825,0.8733113186573311,0.8103052392115341,103.72990987078337,107.31874755391131,103.72990987078337,107.31874755391131,101.03743401565204,104.07401428688385,87.8830276147888,104.50464480742833,0.12003640909376972,3,0.1084676536794495,1049.0,1006.0,1000.4875,1.048488861679931,1.0055098139656917,0,0.8125,-5.811715917715907,138,14,60.77108111691863
220,UT Arlington,SB,13-16,105.55703674149728,171,110.48984325940978,269,0.3716301347104824,220,13,16,9,9,9-9,0.48866322079525754,0.5621422033989305,0.4527970530870489,0.48866322079525754,0.5621422033989305,0.4527970530870489,0.8421372837648684,0.7373513634778915,104.65726512657326,104.68554427708283,104.65726512657326,104.68554427708283,102.93681500960746,108.83287488769662,115.16104030017746,104.67167392470725,0.7499384549719023,3,0.040343867513335296,1307.0,1366.0,1266.8874999999998,1.0316622430957763,1.0782330712079804,0,0.5,-9.096248574058281,200,80,67.71775094695806
221,Army,Pat,14-16,105.41138872444412,174,110.3572423921521,263,0.37114709485803793,221,14,16,10,8,10-8,0.4263282604927095,0.3605488659756783,0.43608431512526463,0.4263282604927095,0.3605488659756783,0.43608431512526463,0.8899223085463811,0.9042983275257047,102.67341176656129,106.23493811902917,102.67341176656129,106.23493811902917,105.73766296501076,108.30678651260197,0,0,0,0,2.0954258013183846e-05,1298.0,1276.0,1215.4125000000001,1.067950181522734,1.0498493309884502,0,0.5555555555555556,-10.519853202524311,239,181,66.89285573792483
222,North Texas,CUSA,14-16,100.36219917342444,263,105.13055565756612,175,0.3696311971543535,222,14,16,6,10,6-10,0.4707943192263683,0.4638592068461958,0.5060624429196217,0.4707943192263683,0.4638592068461958,0.5060624429196217,0.8553005717822597,0.8281452505207715,103.81495321858752,105.0799355934502,103.81495321858752,105.0799355934502,101.71499301917515,106.92816463521976,106.51058822253455,104.48064114025638,0.5550978115843114,3,0.03029486751548488,1078.0,1159.0,1090.9750000000001,0.9881069685373174,1.0623524828708264,0,0.375,-9.34633318492557,206,108,67.08655749315791
223,Marshall,CUSA,9-22,100.49929992361137,258,105.28367420467248,179,0.3693893369021299,223,9,22,4,12,4-12,0.4883946720742269,0.4996410824831491,0.48760524585324844,0.4883946720742269,0.4996410824831491,0.48760524585324844,0.8579827176589752,0.8462702587701671,103.60278940491992,104.3857274412117,103.60278940491992,104.3857274412117,98.94076451105069,105.40998962879185,110.84305499200778,121.30120323383778,0.2617569478060564,1,-0.11984059334024938,1034.0,1112.0,1062.5625,0.9731192282806894,1.0465266749014763,0,0.25,-15.017552793220034,299,339,66.95605645085243
224,Gardner Webb,BSth,15-15,100.34535152416976,265,105.15551670875345,176,0.3685458830036905,224,15,15,10,6,10-6,0.36647746957045396,0.46714965170678263,0.3039807039064576,0.36647746957045396,0.46714965170678263,0.3039807039064576,0.8851866612865715,0.7952694705738037,103.72583163442148,109.74142643899738,103.72583163442148,109.74142643899738,101.40808244319123,104.93440050081684,95.21751928465538,99.55290878755233,0.374715205309834,3,-0.02749973913036008,1191.0,1150.0,1110.5500000000002,1.0724415829994145,1.0355229390842373,0,0.625,-9.814526528874724,220,238,64.770756409225
225,High Point,BSth,14-15,106.34429666231328,153,111.74469544647974,293,0.3613174049827575,225,14,15,12,4,12-4,0.4165174268449926,0.577955839038865,0.2803194607397012,0.4165174268449926,0.577955839038865,0.2803194607397012,0.861742473674704,0.7634103419354473,104.88606277551249,108.4085197114527,104.88606277551249,108.4085197114527,107.49735319443576,112.3783172160366,100.23026902684288,112.17505426810278,0.21504321204015606,4,0.014170596010806169,1185.0,1115.0,1028.9624999999999,1.1516454681293051,1.0836157780288398,0,0.75,-8.723637195556966,194,145,62.626328273661244
226,Southeast Missouri St.,OVC,16-14,108.18405168994241,122,113.84274441568752,324,0.35748031079072806,226,16,14,8,8,8-8,0.3504487874460932,0.35776355788036435,0.3378778091960461,0.3504487874460932,0.35776355788036435,0.3378778091960461,0.9025104835361983,0.871929257131161,102.92069286575,109.4532158118789,102.92069286575,109.4532158118789,106.99887185759698,113.62244397244453,104.04647491241421,104.9413779171755,0.4753977648061716,2,0.0019879429863887133,1326.0,1330.0,1180.8125,1.1229555920182077,1.1263430900333458,0,0.5,-9.376892341059259,209,176,68.61530521727637
227,Little Rock,SB,13-17,100.58439500144823,253,105.95737723285556,188,0.35469666559757146,227,13,17,9,9,9-9,0.5023768885214578,0.6030687459610368,0.45464114941323047,0.5023768885214578,0.6030687459610368,0.45464114941323047,0.8234687550794477,0.686784770648967,105.08489449425683,104.65978780405588,105.08489449425683,104.65978780405588,98.34874089251535,105.86820544430336,101.35390898862445,96.68625268482438,0.6323224076275754,3,0.04974342624555056,1225.0,1282.0,1232.475,0.9939349682549342,1.0401833708594495,0,0.5,-9.231578506101481,201,66,66.44118120318288
